"hhid","parcelID","a2aq1owned","s2aq5_1","s2aq03_1a","s2aq4","s2aq5","s2aq6","s2aq7","s2aq8","s2aq9","s2aq10","s2aq11a","s2aq11b","a2bq12a_1","a2bq12b_1","s2aq14","s2aq15a","s2aq15b","a2aq28","a2aq29a","a2aq29b","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b","s2aq23","a2aq31","s2aq26__0","s2aq26__1","a2aq32","a2aq33a","a2aq33b","a2aq33c","s2aq24__0","s2aq24__1","s2aq27__0","s2aq27__1","a2aq34","a2aq25","a2aq35","a2aq36","a2aq37","a2aq38","a2aq39"
"8d049482670844f9ae4b7cbab030151d",1,1,1,1,,1,2,2,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"8d049482670844f9ae4b7cbab030151d",3,1,1,1,,0.5,3,2,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1500000
"8d117b5cb54b48b99f5fffc9c1da4520",1,1,1,1,0.09,0.2,1,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,2000000
"8d168c1f2a3a4c1183477daa968d7cda",2,1,1,1,,1.5,2,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,2,,6,2,2,,1,,4500000
"8d27bfc87d3148468fca2648184741f2",1,1,4,3,2.5,2,1,4,2,999,1,5,1,3,,,,80,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,4000000
"8d27bfc87d3148468fca2648184741f2",2,1,4,1,,1,1,4,2,999,1,5,1,3,,,,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1000000
"8d444eb74e7b4bd3a234a9e81cd4e4ec",1,1,1,1,,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,3500000
"8d444eb74e7b4bd3a234a9e81cd4e4ec",2,1,1,1,,0.5,1,4,2,999,1,3,3,,,500000,,,1,1,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,2500000
"8d444eb74e7b4bd3a234a9e81cd4e4ec",4,1,1,1,,2,3,2,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,10000000
"8d5b7a391d4f4c5bbb2e592dc97b266b",1,1,2,3,0.12,0.2,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,1500000
"8d5b7a391d4f4c5bbb2e592dc97b266b",3,1,2,3,,0.25,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,1500000
"8db9be87004b417e9b2853c047848ded",1,1,2,1,,1,2,4,2,999,1,1,1,,,,100,50,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,4000000
"8db9be87004b417e9b2853c047848ded",2,1,2,1,,1,2,4,2,999,1,96,1,,,,,50,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,4000000
"8db9be87004b417e9b2853c047848ded",3,1,2,1,,1,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,4000000
"8db9be87004b417e9b2853c047848ded",4,1,2,1,,1,2,4,2,999,1,96,3,,,90000,,,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,4000000
"8db9be87004b417e9b2853c047848ded",5,1,2,1,,1,1,4,2,999,1,1,7,,,,100,,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,4000000
"8ddc3a927db74c39bdd89a07013d8bc9",1,1,,3,1.32,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,,,,,2,2,2,,1,,3000000
"8ddc3a927db74c39bdd89a07013d8bc9",2,1,,3,0.68,0.5,1,4,2,999,1,1,1,,,,100,50,2,,,2,2,,,,4,,,,2,,,,,,,,2,1,2,,1,,2000000
"8ddc3a927db74c39bdd89a07013d8bc9",3,1,,3,0.36,0.25,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,,,,,2,2,2,,1,,1500000
"8ddc3a927db74c39bdd89a07013d8bc9",4,1,,1,1.48,1,1,4,2,999,1,1,1,,,,70,50,2,,,2,2,,,,4,,,,2,,,,,,,,2,2,2,,1,,6000000
"8ddc3a927db74c39bdd89a07013d8bc9",5,1,,1,,1,2,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,,,,,2,2,2,,1,,2500000
"8e0800d8ec914043b6ad15347ba5d00b",2,1,1,1,,0.25,1,4,1,999,1,1,1,,,,100,100,1,1,,2,2,,,,2,2006,1,,,,,,1,,1,,2,2,2,,1,,1000000
"8e13731385e74c8faf7727c1d73ef7f6",1,1,1,1,1.15,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4500000
"8e13731385e74c8faf7727c1d73ef7f6",2,1,1,1,0.4,0.5,1,4,2,999,1,1,1,,,,50,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"8e1a4eaba5964506ac960adce546137d",1,1,2,1,,2,3,4,2,999,1,3,3,,,200000,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"8e1a4eaba5964506ac960adce546137d",2,1,2,1,,3,1,4,2,999,1,2,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,8000000
"8e4d650733684da3b8b7cd226ee93841",1,1,1,1,1.6,2,1,1,9,999,1,1,1,,,,70,70,2,,,2,2,,,,1,2014,1,,,,,,1,,1,,1,2,2,,1,,60000000
"8e8aef3c76334f6d861b225e23cab540",1,1,1,3,,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"8e8aef3c76334f6d861b225e23cab540",2,1,1,3,,0.5,1,4,2,999,1,1,1,,,,50,90,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4000000
"8e9b2ef65bc143e69c9919dd1cbb7eea",2,1,2,1,1.55,2,1,1,2,999,2,2,2,,,,90,90,2,,,2,2,,,,4,,,,2,,,,2,,2,,5,2,2,,1,,1500000
"8ede9fa1bfa64845b23b31b722fc31a4",3,1,2,1,,0.9,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,7000000
"8ef9eac0332a4a05936cea16c259429a",2,1,6,1,1,1,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,3,,2,6,6,2,2,,1,,10000000
"8f28de7582444c4a9cdfd6c2dcbaf58b",4,1,1,3,,1,1,4,1,999,1,1,1,,,,75,50,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,6,2,2,,1,,3200000
"8f2b2e4fea904d4ebd13142827253967",1,1,2,3,0.53,0.5,1,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,3,2017,1,2,,,,,1,2,1,2,4,2,2,,1,,2500000
"8f2b2e4fea904d4ebd13142827253967",2,1,2,3,,0.5,3,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,3,2015,1,2,,,,,1,2,1,2,4,2,2,,1,,4000000
"8f6187e86f2f4210bac43f688feb7ccb",1,1,1,3,0.23,0.25,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,350000
"8f6187e86f2f4210bac43f688feb7ccb",2,1,1,3,,0.5,3,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"8f6a2f18563f4f9eb221f2968b4e835a",1,1,2,1,0.81,1,1,1,2,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2500000
"8f6a2f18563f4f9eb221f2968b4e835a",2,1,2,1,,0.75,3,1,1,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"8f78f136f4ee4a3d8ff64a418fd86357",1,1,2,1,,1.85,1,4,2,999,1,1,1,,,,27,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,9000000
"8f8c64fa798c4e5e8490b8cca7bbd057",1,1,1,3,1,1,2,4,2,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"8f8c64fa798c4e5e8490b8cca7bbd057",2,1,2,1,6.8,6,3,4,2,999,1,1,1,,,,85,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,6500000
"8f8c64fa798c4e5e8490b8cca7bbd057",3,1,1,1,1.01,1,1,4,2,999,2,5,1,2,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,5000000
"8f8c64fa798c4e5e8490b8cca7bbd057",5,1,1,,0.35,0.35,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,2000000
"8fa9e6cc5c0f432782ba1678d9afba6c",2,1,1,3,,0.75,3,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,8000000
"8fc328740870453a95ab4a82018c63bd",1,1,1,3,,2,1,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,,,,,1,2,2,,1,,27000000
"8fd7e756172d4ffeb06c4ac56373c5b6",1,1,1,3,1.53,1.5,1,4,2,999,2,5,1,3,,,,98,2,,,2,1,2,8,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,1000000
"8fd7e756172d4ffeb06c4ac56373c5b6",3,1,1,,0.87,1,1,4,2,2012,1,5,5,2,2,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,600000
"8fd7e756172d4ffeb06c4ac56373c5b6",4,1,1,,0.46,0.5,1,4,2,2017,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,400000
"8ff2011bf11046babbd4e58800e9b032",1,1,1,1,,1.52,2,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,1,2,1,,2800000
"8ff2011bf11046babbd4e58800e9b032",2,1,1,1,1.25,1.25,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,1,2,2,2,2500000
"8ff2011bf11046babbd4e58800e9b032",3,1,1,1,,1.12,2,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,1,2,2,2,2500000
"8ff2011bf11046babbd4e58800e9b032",4,1,1,1,,1.25,3,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,1,5,2,2,2800000
"90637ec2585b4fd78392b04e1d30947e",2,1,4,3,0.61,0.5,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,4,,4,,6,2,2,,2,3,15000000
"908b17ed0b964e90b22afa865690df5d",1,1,1,3,,1,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,5000000
"908b17ed0b964e90b22afa865690df5d",2,1,1,3,,0.5,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1000000
"908dd494e84b4c94b3ed8e96ccd543c5",1,1,1,3,,0.5,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3500000
"908dd494e84b4c94b3ed8e96ccd543c5",2,1,1,1,,3.5,4,4,2,999,1,5,1,3,,,,29,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,1,1,2,1,4200000
"90c5ab804f3a4324afed563b4a6ce62d",1,1,1,1,2,2,6,1,2,999,1,1,1,,,,100,75,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,8000000
"90ed3532efb0474b9df999ce192aafb7",1,1,,1,1,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,,,,,1,2,2,,1,,10000000
"91015628f3444ab18088d1b66a8d5f6d",4,1,1,1,0.5,0.5,1,4,1,999,1,2,2,,,,90,90,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,6,2,2,,1,,8000000
"91015628f3444ab18088d1b66a8d5f6d",6,1,1,1,,0.5,3,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,6,2,2,,1,,4000000
"910361499341480fbd14d9830504e472",1,1,1,1,2.14,3,1,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4000000
"91450e2292dc4a4c85423c6d96788120",1,1,3,1,,1,4,4,4,999,1,96,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,3,,3,,6,2,2,,1,,1500000
"91450e2292dc4a4c85423c6d96788120",2,1,3,1,1,1,2,4,4,999,1,96,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,3,,3,,1,2,2,,1,,2000000
"91450e2292dc4a4c85423c6d96788120",3,1,3,1,1,1,1,4,2,999,1,96,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,3,,3,,6,2,2,,1,,2000000
"914c5519c55a4df18a820696f62c1c80",1,1,3,3,3.12,3,1,4,4,999,1,1,96,,,,100,,2,,,2,2,,,,4,,,,2,,,,3,,3,,6,2,2,,1,,5000000
"914c5519c55a4df18a820696f62c1c80",2,1,3,3,0.25,0.25,1,4,4,999,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,3,,1,3,6,2,2,,1,,300000
"916b8a34f791451c91112e6a90ca8605",1,1,1,3,,2,4,4,2,999,1,96,1,,,,,25,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1000000
"917bd1ae541840d5938bfc743f6cf592",1,1,3,,,,,,,999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"917bd1ae541840d5938bfc743f6cf592",2,1,3,3,,1.25,2,1,2,999,1,2,2,,,,80,80,2,,,2,2,,,,4,,,,2,,,,1,3,1,,2,2,2,,1,,4500000
"917bd1ae541840d5938bfc743f6cf592",3,1,3,3,0.92,1,1,1,2,999,1,2,2,,,,80,80,2,,,2,1,1,3,6,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"91977dd048b34793bdf31105e251b0af",4,1,1,3,,0.2,4,4,1,999,2,1,1,,,,80,80,1,1,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,4000000
"91cd1e9a1838444da20822cc50da7ff7",1,1,1,1,0.27,0.3,1,1,2,999,1,2,2,,,,100,100,2,,,2,1,1,1,6,4,,,,2,,,,1,2,1,2,5,2,2,,1,,3000000
"91e639b11610463fba9ff19245108149",1,1,1,1,0.48,0.78,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,1,1997,1,,,,,,1,,1,,2,2,2,,1,,1500000
"91e639b11610463fba9ff19245108149",2,1,1,1,1.5,1,1,4,8,999,1,1,1,,,,100,100,2,,,2,2,,,,1,1997,1,,,,,,1,,1,,2,2,2,,1,,1500000
"91e639b11610463fba9ff19245108149",3,1,1,1,1.18,1,1,4,2,999,1,1,5,,2,,100,,2,,,2,2,,,,1,1997,1,,,,,,1,,1,,2,2,2,,1,,2000000
"91efc699bca84524bc971ba6a3dc3e87",1,1,2,3,,0.5,4,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,6,2,2,,1,,2000000
"91efc699bca84524bc971ba6a3dc3e87",3,1,2,3,,0.5,1,4,2,999,2,1,1,,,,60,60,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,5000000
"91fd38789bc34bc2af4ee06597ace130",1,1,2,1,,3,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,12000000
"91fd38789bc34bc2af4ee06597ace130",2,1,2,1,0.5,0.41,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,,,,,1,2,2,,1,,15000000
"9224d9c4332e49849ad81a29a411da67",1,1,1,1,,0.25,3,1,2,999,1,7,7,,,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1500000
"9224d9c4332e49849ad81a29a411da67",2,1,1,1,0.36,0.5,1,1,2,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,2500000
"9224d9c4332e49849ad81a29a411da67",3,1,1,1,0.73,1,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,4000000
"922a6b03b6944ace85f527966675c16e",1,1,2,1,0.68,0.6,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,8000000
"922a6b03b6944ace85f527966675c16e",2,1,2,1,1.2,1,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,15000000
"92415a109bfe421fa88385ffb5d9bbe5",1,1,1,1,0.06,0.12,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,500000
"925e2bb2e7da44f6ae83c1a83b896a54",1,1,1,1,,0.75,2,4,2,999,1,1,3,,,50000,100,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,2000000
"925e2bb2e7da44f6ae83c1a83b896a54",2,1,1,1,0.45,0.45,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1500000
"926d44a6d212443b8abc252fbd067da0",1,1,2,1,2,2,1,4,4,999,1,2,2,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,12000000
"929d02626fc0431fbe0633ef46d8af3b",1,1,1,3,2.18,2,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,4000000
"92dd1046b14c4abc81568657c4fd4812",2,1,2,3,0.48,0.25,1,4,2,999,2,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,700000
"92dd1046b14c4abc81568657c4fd4812",4,1,2,3,,1,3,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1000000
"92dd1046b14c4abc81568657c4fd4812",6,1,2,3,,1,3,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,800000
"93043de8823f4b3abaf7b01016b8f15c",3,1,1,1,,0.5,4,3,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,6,2,2,,1,,1500000
"931c48581659420bafaa0a8102dd9b7f",1,1,1,3,,2,1,4,1,999,2,1,1,,,,25,63,2,,,2,1,2,6,,4,,,,2,,,,1,,1,,2,2,2,,1,,1200000
"932e33f2faba4e9aae7ce8070d59934a",4,1,1,1,,0.5,1,1,1,999,1,5,1,3,,,,100,1,1,,2,2,,,,4,,,,1,3,,,1,2,1,2,2,2,2,,1,,800000
"933904d877854cc2ba9f204b43b293e6",1,1,1,3,,1,1,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,5,2,2,,1,,4000000
"9343875f2ea24dad9bae4f85d4322375",1,1,1,1,,0.5,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"9343875f2ea24dad9bae4f85d4322375",2,1,1,1,,1.5,1,4,2,999,1,6,6,,,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,6000000
"9343875f2ea24dad9bae4f85d4322375",3,1,1,1,,0.5,2,4,2,999,2,6,1,,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"935f6e08397a4a71a1f2e843d3c8c141",1,1,1,3,0.22,0.25,1,4,1,999,1,2,2,,,,90,90,1,1,,2,2,,,,4,,,,1,96,,,1,,1,,1,2,2,,1,,2000000
"9361da1415864176a9af68cc25520bdf",1,1,2,1,,0.5,2,2,9,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,2500000
"9361da1415864176a9af68cc25520bdf",2,1,2,1,0.5,0.5,1,4,9,999,2,1,1,,,,90,36,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"936f2d49a10740f3af24dd61447fcb70",1,1,1,1,,2,3,1,1,999,1,1,1,,,,50,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,1,2,,1,,4000000
"936f2d49a10740f3af24dd61447fcb70",2,1,1,1,,2,2,1,2,999,2,1,1,,,,12.5,50,2,,,2,2,,,,4,,,,1,96,,,1,6,6,,2,1,2,,1,,4000000
"93d6254771a94f2eaeb79f4ccc7f0552",1,1,1,3,,15,6,4,1,999,1,1,5,,2,,13,,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,750000
"93dd3971eef44d4eb05ca5fff007c0c0",1,1,1,1,,0.25,1,2,1,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,15000000
"940654b459cc4bc4a1d9dafadc08146e",1,1,1,1,0.16,0.25,1,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,3,2005,1,,,,,,1,,1,,2,2,2,,1,,1500000
"940654b459cc4bc4a1d9dafadc08146e",2,1,1,3,0.75,1,1,1,2,999,1,2,2,,,,100,100,2,,,3,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4000000
"94251fb5c28a4aa68f82cabd8371027b",1,1,1,1,0.56,0.5,2,4,2,999,1,5,1,1,,,,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,2,,1,,1000000
"94251fb5c28a4aa68f82cabd8371027b",2,1,1,1,0.83,1,1,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1200000
"94251fb5c28a4aa68f82cabd8371027b",3,1,1,1,1.42,1,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"945540415d914164bf9aac642e474d26",1,1,2,1,,3,1,4,2,999,1,3,3,,,640000,,,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,15000000
"945540415d914164bf9aac642e474d26",2,1,1,1,,1.5,2,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,2,2,2,,1,,5000000
"945540415d914164bf9aac642e474d26",3,1,2,3,,1,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,10000000
"9458ae7cd7f0467192a679441234dcca",1,1,6,1,1.25,1,1,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,6,,6,,2,2,2,,1,,15000000
"947e53b6adde4a45ab842744d8b8eb77",1,1,2,1,2,2,1,4,2,999,1,2,2,,,,100,100,2,,,2,2,,,,1,2000,1,,,,,,1,,1,,1,2,2,,1,,3000000
"9497ebc9faaf444cba61dfe1ed2b9f2a",1,1,1,1,,1,1,4,1,999,1,1,1,,,,80,80,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,6000000
"9497ebc9faaf444cba61dfe1ed2b9f2a",2,1,1,1,,0.5,2,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,,1,,6,2,2,,1,,2000000
"94caf569c9b14c53a5c7135eae90f564",3,1,4,1,0.26,0.25,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,3,2000,4,,,,,,4,,4,,2,2,2,,1,,1500000
"94d06fbe4f4642ff8bc4ab0ec6fc84bd",1,1,1,3,0.29,0.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,2,2,2,,1,,5000000
"95177689d72c427d97dc7931ab8ace5c",2,1,1,1,,0.5,2,4,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,2,2,2,,1,,1500000
"95177689d72c427d97dc7931ab8ace5c",3,1,1,3,,1,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,6,2,2,,1,,4000000
"95177689d72c427d97dc7931ab8ace5c",4,1,1,,,1,3,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,6,2,2,,1,,3000000
"951c7e98a6324280b5c549232a380204",1,1,1,1,,1.25,3,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,1,2,2,,1,,1200000
"951c7e98a6324280b5c549232a380204",2,1,1,1,1,1,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,2,1,2,2,,1,,4500000
"95494f457b4740e1a46aebe28007c9d5",1,1,1,3,0.24,0.25,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,4,2,2,,1,,1500000
"9553f4ffc1284fb69a26a5b095ad3313",1,1,2,3,,1,3,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,20000000
"9553f4ffc1284fb69a26a5b095ad3313",2,1,1,1,,1.5,1,1,1,999,1,1,1,,,,83,67,2,,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,30000000
"9553f4ffc1284fb69a26a5b095ad3313",4,1,1,,,0.75,1,1,2,2012,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,2,2,2,,1,,15000000
"956c950737734d4ab6f71a87d3923c10",1,1,1,1,,,1,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,1,9,8,,1,2,2,,1,,30000000
"956c950737734d4ab6f71a87d3923c10",2,1,1,1,,,,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,
"9584ae027ca549a3ae62839ae5a2cb32",1,1,1,3,2.26,2,1,1,1,999,1,2,2,,,,99,99,1,1,,2,2,,,,4,,,,1,96,,,,,,,1,2,2,,1,,14000000
"95a213f7d9944f96b12eea76d4de13d9",1,1,1,3,,7,2,4,1,999,1,6,6,,,,,,2,,,2,2,,,,4,,,,1,3,,,1,,1,,6,2,2,,1,,40000000
"95a213f7d9944f96b12eea76d4de13d9",2,1,1,3,,5,1,4,1,999,1,1,1,,,,50,50,1,1,,2,2,,,,4,,,,1,3,,,1,,1,,6,2,2,,1,,30000000
"95c41cb2a4b54404b51c9a798ebde4f0",1,1,3,3,,1.5,3,1,1,999,1,2,2,,,,100,100,1,3,,2,2,,,,4,,,,1,96,,,2,3,2,3,1,2,2,,1,,4500000
"95c41cb2a4b54404b51c9a798ebde4f0",3,1,3,3,0.89,1,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,2,3,2,3,1,2,2,,1,,15000000
"95c41cb2a4b54404b51c9a798ebde4f0",4,1,3,,,,,,,999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
