"interview__key","parcelID","pltid","fam_labour__id","s3aq33","s3aq33_1","hhid"
"87-87-90-18",1,1,1,2,,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,2,3,2,,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,2,1,2,,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,2,2,1,16,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,1,3,2,,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,1,5,1,8,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,1,4,2,,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",1,1,2,1,8,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",3,1,5,1,13,"df0ff958ed734a3baeb9c6a6f9750514"
"87-87-90-18",3,1,3,1,8,"df0ff958ed734a3baeb9c6a6f9750514"
"72-81-88-24",1,1,5,2,,"df1267c3b0e340e8b42781223a0d7f39"
"72-81-88-24",1,1,7,1,2,"df1267c3b0e340e8b42781223a0d7f39"
"72-81-88-24",1,1,2,2,,"df1267c3b0e340e8b42781223a0d7f39"
"72-81-88-24",1,1,1,1,3,"df1267c3b0e340e8b42781223a0d7f39"
"72-81-88-24",1,1,3,2,,"df1267c3b0e340e8b42781223a0d7f39"
"72-81-88-24",1,1,4,2,,"df1267c3b0e340e8b42781223a0d7f39"
"58-79-44-59",1,6,2,1,12,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,5,1,1,22,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,4,1,1,18,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,1,3,1,18,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,5,5,1,15,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,3,1,1,26,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,1,4,2,,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,1,1,1,23,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,2,2,1,14,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,6,1,1,16,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,2,3,1,16,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,1,2,1,9,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,3,5,1,15,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,4,2,1,8,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,6,4,1,5,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,4,4,1,4,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,2,4,2,,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,4,3,1,8,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,4,5,1,9,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,2,5,1,14,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,1,5,1,13,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,5,4,1,3,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,6,3,1,16,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,3,4,2,,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,6,5,1,16,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,5,3,1,14,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,2,1,1,36,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,5,2,1,10,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,3,3,1,21,"df12a5d33da44ea882b18c6806dc5b2c"
"58-79-44-59",1,3,2,1,5,"df12a5d33da44ea882b18c6806dc5b2c"
"14-29-29-49",2,1,2,1,25,"df1e28369a16419d86e1dcaeb73a1292"
"14-29-29-49",2,1,5,1,10,"df1e28369a16419d86e1dcaeb73a1292"
"14-29-29-49",1,1,1,1,30,"df1e28369a16419d86e1dcaeb73a1292"
"14-29-29-49",1,1,2,1,35,"df1e28369a16419d86e1dcaeb73a1292"
"14-29-29-49",2,1,1,1,25,"df1e28369a16419d86e1dcaeb73a1292"
"14-29-29-49",1,1,5,1,10,"df1e28369a16419d86e1dcaeb73a1292"
"87-28-13-32",3,1,6,1,30,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",1,1,7,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",2,1,7,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",2,1,5,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",1,1,1,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",3,1,1,1,30,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",2,1,6,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",2,1,1,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",1,1,6,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",3,1,7,1,30,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",1,1,5,1,7,"df1f06cda66b44f38e4c6ba5b626820e"
"87-28-13-32",3,1,5,1,30,"df1f06cda66b44f38e4c6ba5b626820e"
"71-77-27-36",1,2,4,2,,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,2,3,1,2,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,1,2,1,10,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,1,1,1,10,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,1,4,2,,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,3,2,1,12,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,3,3,1,5,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,3,4,2,,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,3,1,1,14,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,2,1,1,5,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,2,2,1,10,"df875f34f4c0463194a727723197829f"
"71-77-27-36",1,1,3,1,5,"df875f34f4c0463194a727723197829f"
"71-61-58-54",2,1,3,2,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,1,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,5,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,5,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,4,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,6,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",2,1,5,2,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",2,1,6,2,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",2,1,8,1,24,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,6,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,8,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,1,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,3,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,5,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",2,1,4,2,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,3,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,4,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,6,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,8,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",2,1,2,1,24,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,2,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,4,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,1,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",3,1,3,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",1,1,2,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,8,,,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",2,1,1,1,24,"dfac01ee641c41d397fec89e8b418362"
"71-61-58-54",4,1,2,,,"dfac01ee641c41d397fec89e8b418362"
"45-95-85-00",1,1,1,2,,"dfb72584ff1640ff96149dd0a8f2cd48"
"45-95-85-00",1,1,2,2,,"dfb72584ff1640ff96149dd0a8f2cd48"
"23-01-81-50",1,1,2,1,14,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,4,2,1,10,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,3,2,1,6,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,2,1,1,32,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,4,1,1,17,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,3,1,1,15,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,1,1,1,29,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,5,2,2,,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,2,2,1,18,"dfe74e541ed746b8add1788af91f3ed8"
"23-01-81-50",1,5,1,1,6,"dfe74e541ed746b8add1788af91f3ed8"
"03-46-86-56",1,2,3,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,2,5,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,1,2,1,8,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,1,3,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,3,6,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,3,1,1,4,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,1,4,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,2,1,1,8,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,3,5,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,2,6,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,1,6,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,2,2,1,12,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,1,1,1,6,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,3,2,1,8,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,1,5,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,3,3,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,2,4,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"03-46-86-56",1,3,4,2,,"e040f9b2e31f4e828b46e8f9b5367268"
"18-75-40-85",2,1,2,2,,"e09db7b3f5e244dc9c992509af84b842"
"18-75-40-85",2,1,1,1,14,"e09db7b3f5e244dc9c992509af84b842"
"18-75-40-85",2,1,3,2,,"e09db7b3f5e244dc9c992509af84b842"
"18-75-40-85",2,1,6,2,,"e09db7b3f5e244dc9c992509af84b842"
"18-75-40-85",2,1,5,2,,"e09db7b3f5e244dc9c992509af84b842"
"18-75-40-85",2,1,4,2,,"e09db7b3f5e244dc9c992509af84b842"
"56-66-41-24",1,1,3,1,40,"e0a35de7a3ab4506a26d478156e03755"
"56-66-41-24",1,1,2,1,60,"e0a35de7a3ab4506a26d478156e03755"
"56-66-41-24",1,1,1,1,60,"e0a35de7a3ab4506a26d478156e03755"
"56-66-41-24",1,1,4,2,,"e0a35de7a3ab4506a26d478156e03755"
"80-18-47-12",2,1,5,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",5,1,5,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",4,1,5,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",3,1,4,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",2,1,2,1,5,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",2,1,3,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",4,1,3,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",4,1,2,1,5,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",3,1,3,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",2,1,1,1,5,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",5,1,1,1,15,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",5,1,2,1,15,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",3,1,5,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",4,1,4,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",3,1,1,1,10,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",2,1,4,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",3,1,2,1,10,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",4,1,1,1,5,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",5,1,3,2,,"e0af6581e4804877ac5ba292552a8ac3"
"80-18-47-12",5,1,4,2,,"e0af6581e4804877ac5ba292552a8ac3"
"11-95-73-12",1,1,2,1,5,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,2,3,1,3,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,4,2,1,5,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,2,2,1,3,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,4,1,1,21,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,3,1,1,10,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,1,1,1,10,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,3,3,2,,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,3,2,2,,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,2,1,1,12,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,1,3,1,5,"e0b7a6329e394fb8a9432b1088ebb369"
"11-95-73-12",1,4,3,1,5,"e0b7a6329e394fb8a9432b1088ebb369"
"17-51-43-70",2,1,1,1,8,"e0c2784f134e4d5281e6f09a0e3ccd42"
"17-51-43-70",3,1,1,1,8,"e0c2784f134e4d5281e6f09a0e3ccd42"
"17-51-43-70",3,1,2,1,8,"e0c2784f134e4d5281e6f09a0e3ccd42"
"17-51-43-70",2,1,2,1,8,"e0c2784f134e4d5281e6f09a0e3ccd42"
"55-00-04-21",2,2,6,1,10,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,2,1,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,1,4,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,1,1,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,2,2,1,30,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",1,1,2,1,18,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,1,5,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,1,6,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",1,1,6,1,3,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,2,4,1,10,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",1,1,1,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,2,5,1,10,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",1,1,4,2,,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",2,1,2,1,25,"e0e5c59882a04abeb550377d95a153ff"
"55-00-04-21",1,1,5,1,3,"e0e5c59882a04abeb550377d95a153ff"
"65-48-65-22",1,1,5,2,,"e10fa4e77e8b4e9494057c0ff03d5a4f"
"65-48-65-22",1,1,8,2,,"e10fa4e77e8b4e9494057c0ff03d5a4f"
"65-48-65-22",1,1,3,1,12,"e10fa4e77e8b4e9494057c0ff03d5a4f"
"65-48-65-22",1,1,1,2,,"e10fa4e77e8b4e9494057c0ff03d5a4f"
"65-48-65-22",1,1,2,2,,"e10fa4e77e8b4e9494057c0ff03d5a4f"
"74-77-09-72",2,1,1,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,1,2,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,3,2,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,1,3,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,3,1,1,15,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,2,4,1,18,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,2,4,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,1,1,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,1,2,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,3,4,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,3,3,1,16,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,1,4,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,1,3,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,2,1,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,2,2,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,1,4,1,14,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,2,3,1,18,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,2,2,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",1,2,3,2,,"e134efcd428440bf9679a2776f189fbf"
"74-77-09-72",2,2,1,1,14,"e134efcd428440bf9679a2776f189fbf"
"04-65-10-53",1,1,1,1,17,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,1,2,1,21,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,2,5,1,5,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,2,2,1,24,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,1,3,1,17,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,1,6,2,,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,2,3,1,14,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,2,4,1,12,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,2,6,2,,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,2,1,1,7,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,1,4,1,10,"e13e814ea3044d199c7809229a709a16"
"04-65-10-53",1,1,5,1,5,"e13e814ea3044d199c7809229a709a16"
"16-67-91-58",1,1,2,2,,"e152b42c97104718aec92008671c5a49"
"16-67-91-58",1,1,1,1,14,"e152b42c97104718aec92008671c5a49"
"17-07-84-90",3,1,1,1,18,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",3,1,6,2,,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",2,1,2,1,14,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",3,1,7,2,,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",3,1,5,1,18,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",2,1,6,2,,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",2,1,5,1,12,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",2,1,7,2,,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",3,1,3,1,18,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",2,1,3,1,12,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",2,1,1,1,15,"e1574e4773b548a090ee537919713b0c"
"17-07-84-90",3,1,2,1,18,"e1574e4773b548a090ee537919713b0c"
"54-64-47-30",1,2,1,1,12,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",2,1,1,1,8,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",1,1,1,1,16,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",1,3,1,1,12,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",1,2,2,1,8,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",1,3,2,1,6,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",2,1,2,1,4,"e1621d847f2b4c89a3f90a9bd772a15a"
"54-64-47-30",1,1,2,1,12,"e1621d847f2b4c89a3f90a9bd772a15a"
"63-27-92-71",1,1,5,1,20,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,2,1,1,24,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,2,6,1,14,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,1,2,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,4,5,1,7,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,2,5,1,24,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,3,1,1,20,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,3,5,1,10,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,1,1,1,60,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,2,2,1,15,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,1,6,1,10,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,1,5,1,15,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,2,5,1,20,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,1,7,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,4,2,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,3,2,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,1,7,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,2,7,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,3,7,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,1,2,1,25,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,1,6,1,10,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,2,1,1,10,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,4,6,1,5,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,4,7,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,2,7,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",1,2,6,1,7,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,3,6,2,,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,2,2,1,20,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,4,1,1,14,"e16430700605483094eb2241798d8b12"
"63-27-92-71",2,1,1,1,30,"e16430700605483094eb2241798d8b12"
"37-72-96-27",1,1,1,1,5,"e16705f59aef4668ab4b2eba8162f925"
"37-72-96-27",1,1,2,2,,"e16705f59aef4668ab4b2eba8162f925"
"37-72-96-27",1,1,3,1,15,"e16705f59aef4668ab4b2eba8162f925"
"52-98-74-21",1,1,2,,,"e175581652a54d719eefd6717694abdd"
"52-98-74-21",1,1,1,,,"e175581652a54d719eefd6717694abdd"
"52-98-74-21",1,1,3,,,"e175581652a54d719eefd6717694abdd"
"58-02-72-12",3,1,2,1,10,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",1,1,7,1,30,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",3,1,3,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",4,1,1,1,35,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",1,1,3,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",2,1,3,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",2,1,7,1,30,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",4,1,3,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",1,1,5,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",4,1,5,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",2,1,5,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",3,1,1,1,30,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",3,1,7,1,30,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",4,1,7,1,40,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",1,1,1,1,30,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",1,1,2,1,10,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",2,1,1,1,20,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",4,1,2,1,15,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",3,1,5,2,,"e18770e2f8654cf492a5078eef55795f"
"58-02-72-12",2,1,2,1,7,"e18770e2f8654cf492a5078eef55795f"
"28-74-13-99",1,1,3,,,"e1b4ec4ceb7748b3aaff2448cbaa4006"
"28-74-13-99",1,1,1,1,56,"e1b4ec4ceb7748b3aaff2448cbaa4006"
"27-46-43-76",2,1,5,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,7,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,8,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,2,1,12,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,8,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,3,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,2,1,10,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,10,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,10,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,7,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,6,1,8,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,1,1,15,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,6,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",3,1,5,1,10,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,1,1,12,"e1b9ef12df374cc7a3310c77f9b2049d"
"27-46-43-76",2,1,3,2,,"e1b9ef12df374cc7a3310c77f9b2049d"
"57-64-00-34",1,4,5,2,,"e1c2d05aa48f4dda8445d06ec8ef2956"
"57-64-00-34",1,5,5,2,,"e1c2d05aa48f4dda8445d06ec8ef2956"
"57-64-00-34",1,1,1,1,7,"e1c2d05aa48f4dda8445d06ec8ef2956"
"57-64-00-34",1,1,5,2,,"e1c2d05aa48f4dda8445d06ec8ef2956"
"57-64-00-34",1,2,1,1,5,"e1c2d05aa48f4dda8445d06ec8ef2956"
"57-64-00-34",1,3,5,2,,"e1c2d05aa48f4dda8445d06ec8ef2956"
