"hhid","parcelID","pltid","s3aq03b","s3bq03_1","s2aq05_211_1","s2aq04_1_1","s3bq03_2","s3bq03_3","s3bq03_4a","s3bq03_4b","s3bq03a","s3bq04","s3bq04a","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq13a","s3bq15","s3bq16","s3bq17","s3bq18","s3bq19","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq34","s3bq35a","s3bq35b","s3bq35c","s3bq36","s4bq07"
"d690d7dcc88a4812a4ba6d16408f376f",1,1,"MATOOKE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.1
"d690d7dcc88a4812a4ba6d16408f376f",1,3,"SWEET POTATOES",1,1,0.2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"d69fea69f0524be2adc321d63274a680",1,2,"SWEET POTATOES",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,14,0,35000,0.25
"d69fea69f0524be2adc321d63274a680",2,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,11,0,30000,0.5
"d69fea69f0524be2adc321d63274a680",1,1,"RICE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,15,2,0,60000,0.5
"d69fea69f0524be2adc321d63274a680",3,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d6b06414026c413a815f93b5a0be0a6c",2,1,"BANANA FOOD",3,1,0.29,2,,3,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.29
"d6b06414026c413a815f93b5a0be0a6c",3,1,"BANANA FOOD",3,2,,2,,3,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.4
"d6b06414026c413a815f93b5a0be0a6c",1,1,"GROUNDNUTS",3,2,,2,,3,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d6b81a5d2de84584938181b132e4173f",1,4,"beans",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d6b81a5d2de84584938181b132e4173f",1,1,"cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d6b81a5d2de84584938181b132e4173f",1,3,"groundnuts",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d6b81a5d2de84584938181b132e4173f",4,1,"sugarcanes",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d6b81a5d2de84584938181b132e4173f",1,2,"sweet potatoes",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d6d7097bbf12493dbb0ef9207c2cb522",3,3,"SORGHUM",2,1,0.26,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.26
"d6d7097bbf12493dbb0ef9207c2cb522",3,1,"BANANA FOOD",2,1,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.52
"d6d7097bbf12493dbb0ef9207c2cb522",3,2,"POTATOES",2,1,25,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d6d7097bbf12493dbb0ef9207c2cb522",1,2,"MAIZE and soya bean",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,3
"d6d7097bbf12493dbb0ef9207c2cb522",1,1,"CASSAVA",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d6f87e9d6ea445c7b467edbd9a43d572",1,1,"Banana",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d700851e72dd434b86be76a246d8c16d",3,2,"MOGO.ORANGA",1,1,0.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d700851e72dd434b86be76a246d8c16d",1,1,"SOYA",1,1,0.7,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.78
"d700851e72dd434b86be76a246d8c16d",4,1,"RICE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,96,2,2,1,2,70000,2,1,27,16,0,1600000,5
"d700851e72dd434b86be76a246d8c16d",2,1,"KAL",1,1,0.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d700851e72dd434b86be76a246d8c16d",3,1,"MAIDO",2,1,0.4,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d73a36dc3cd342be8e5a9f6929e6a96b",1,2,"BEANS",1,1,0.75,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,6,0,30000,0.75
"d73a36dc3cd342be8e5a9f6929e6a96b",1,1,"BANANA FOOD",1,1,0.5,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,20000,0.5
"d73c7896e8df453fbf6c60ecb6cd221c",1,2,"SWEET POTATOES PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.05
"d73c7896e8df453fbf6c60ecb6cd221c",1,1,"BANANA PLOT",1,2,,2,,1,2,2,1,1,100,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.7
"d76ea9bda03e4d609bd49189e780c0f8",4,1,"Cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d76ea9bda03e4d609bd49189e780c0f8",2,2,"Sweet potatoes",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,0,2,5000,0.5
"d76ea9bda03e4d609bd49189e780c0f8",3,1,"Matooke",1,1,0.1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.1
"d7706b24c3d347c8bda5cf141b4b4f77",4,2,"SOYA",1,1,1.8,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.1,1,0.1,5000,2,2,,,,,1.8
"d7706b24c3d347c8bda5cf141b4b4f77",4,1,"MAIDO",1,1,0.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d7706b24c3d347c8bda5cf141b4b4f77",3,1,"APENA",1,1,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.2,1,0.2,6000,2,2,,,,,1
"d7706b24c3d347c8bda5cf141b4b4f77",1,1,"PAMA",1,1,1.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.4,1,0.4,12000,2,2,,,,,1.5
"d7719925d5bb49a89d6305a9ce7aabc9",1,1,"BANANA PLOT",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d77e53921f974b3981f631b813415ba1",1,1,"soya beans",1,2,,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,2,0,10000,2
"d77e53921f974b3981f631b813415ba1",2,1,"groundnuts",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,3
"d77e53921f974b3981f631b813415ba1",4,1,"sunflower",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,3
"d77e53921f974b3981f631b813415ba1",5,1,"Sweet potatoes",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"d77e53921f974b3981f631b813415ba1",3,1,"Beans",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"d77e53921f974b3981f631b813415ba1",5,2,"yam",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"d7c13215572f4d70acc4de60318c1e83",1,2,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.2
"d7c13215572f4d70acc4de60318c1e83",1,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"d7fef0ab4776477eb5ca1995863949aa",3,1,"MAIZE PLOT",2,2,,2,,1,2,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"d7fef0ab4776477eb5ca1995863949aa",5,1,"BANANA FOOD PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"d7fef0ab4776477eb5ca1995863949aa",1,1,"CASSAVA PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d7fef0ab4776477eb5ca1995863949aa",4,1,"SWEET POTATOES PLOT",2,2,,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"d8074f8e01604c6896e6e53d730eac6f",2,1,"Irish",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.27
"d8074f8e01604c6896e6e53d730eac6f",1,1,"Irish",1,1,0.25,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d8181d3e4c42463081979f6ea493581c",3,1,"KABIR",2,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,50000,1
"d8181d3e4c42463081979f6ea493581c",1,1,"NYWAGI",2,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,50000,1
"d82399caba274200a98c02f9b653531b",1,1,"cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"d823d26a483f4f20b3621b50a718a287",2,2,"POTATOES",1,2,,2,,1,14,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d823d26a483f4f20b3621b50a718a287",2,1,"MATOOKE",1,2,,2,,1,14,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"d823d26a483f4f20b3621b50a718a287",3,1,"MAIZE",1,2,,2,,1,14,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d8299527d4c84e3d9e5b12814f1ec51c",1,2,"BANANA FOOD PLOT",2,1,1,2,,1,2,2,1,1,700,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,1
"d8299527d4c84e3d9e5b12814f1ec51c",1,3,"CASSAVA PLOT",2,1,0.6,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"d8299527d4c84e3d9e5b12814f1ec51c",1,4,"BEANS AND MAIZE PLOT",2,1,2.25,2,,1,2,2,2,,,,,,,,1,4,2,7,1,7,70000,3,1,4,2,8,1,8,96000,3,1,10,10,0,200000,2.25
"d8299527d4c84e3d9e5b12814f1ec51c",1,5,"GROUNDNUTS PLOT",2,1,0.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d8299527d4c84e3d9e5b12814f1ec51c",1,1,"COFFEE PLOT",2,1,2.5,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2.5
"d839c9a5032942198fe95b2b90b9cf01",1,3,"MWOGO",1,1,0.33,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.33
"d839c9a5032942198fe95b2b90b9cf01",2,1,"ICOK",1,1,0.56,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,1,0,10000,0.56
"d839c9a5032942198fe95b2b90b9cf01",1,1,"AMAIDO",1,1,0.4,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,17000,0.4
"d839c9a5032942198fe95b2b90b9cf01",2,2,"MWOGO",1,1,1.81,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,15000,1.81
"d839c9a5032942198fe95b2b90b9cf01",3,1,"NYWAGI",1,1,1.14,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,1,0,35000,1.14
"d839c9a5032942198fe95b2b90b9cf01",1,2,"KAL",1,1,0.82,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,1,0,10000,0.82
"d83b8ab8621d408c9690f8b4e925f674",1,1,"Cassava",5,2,,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d83b8ab8621d408c9690f8b4e925f674",2,1,"Sunflower",5,2,,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d83b8ab8621d408c9690f8b4e925f674",1,2,"Beans",5,2,,1,5,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d848e75df3dc471da4e5721cee7c1fd8",1,2,"BEANS",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,14,0,60000,0.25
"d848e75df3dc471da4e5721cee7c1fd8",1,1,"MATOOKE",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d848e75df3dc471da4e5721cee7c1fd8",2,1,"BEANS",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"d85364f667764e2b8cb3582793802ba6",1,2,"Beans plot",3,1,0,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d85364f667764e2b8cb3582793802ba6",1,3,"Sweet potatoes plot",3,2,,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"d85364f667764e2b8cb3582793802ba6",1,1,"banana food plot",3,1,0.71,2,,3,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,0,0,100000,1.71
"d86d2a43c16b4abeb24f0ad7ef658b8f",1,1,"MATOOKE AND COFFEE PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.2,1,0.2,10000,2,2,,,,,1
"d86d2a43c16b4abeb24f0ad7ef658b8f",4,1,"MATOOKE COFFEE AND BEANS PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.2,1,0.2,5000,2,2,,,,,0.25
"d86d2a43c16b4abeb24f0ad7ef658b8f",6,1,"MAIZE AND BEANS PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d88719baee534a4abf3db5292bf266ac",1,1,"BEANS",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d88719baee534a4abf3db5292bf266ac",2,1,"BANANA FOOD",2,1,0.28,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.28
"d88719baee534a4abf3db5292bf266ac",3,1,"BEANS",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"d88dba25dca0447192adcc15ba4c7c7e",1,1,"COFFEE",2,1,0.21,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.21
"d88dba25dca0447192adcc15ba4c7c7e",1,5,"BEANS",2,1,0.22,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.23
"d88dba25dca0447192adcc15ba4c7c7e",1,4,"SWEETPOTATOES",2,1,0.16,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.16
"d88dba25dca0447192adcc15ba4c7c7e",1,6,"MAIZE",2,1,0.64,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.64
"d88dba25dca0447192adcc15ba4c7c7e",1,2,"MATOOKE",2,1,0.59,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.59
"d88dba25dca0447192adcc15ba4c7c7e",1,3,"GNUTS,CASSAVA",2,1,0.29,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.29
"d8cb4c2ca07c4cd68e21ff766ff00712",1,1,"BEANS AND MAIZE",2,1,0.24,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.24
"d8dd0902929d40a7b25ac7d7b84051ca",2,1,"cassava",1,1,0.4,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,1,0,52000,0.4
"d8ebd301501f41f89b7530526badcce1",2,1,"BANANA FOOD PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.25
"d9067e6a03b94115b31731b2f1931cc4",1,1,"Banana food",3,1,1,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d954e17bd5304637aaa3711cb8336fa9",1,2,"Tomatoes",1,2,,2,,1,2,2,2,,,,,,,,1,4,1,1,1,1,5000,2,1,1,2,1.5,1,1.5,45000,3,1,15,10,0,75000,1
"d954e17bd5304637aaa3711cb8336fa9",2,1,"Soya Beans",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"d954e17bd5304637aaa3711cb8336fa9",1,1,"Cassava-old",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"d95edd83bd064023b17b79361d8d96dd",1,1,"Cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"d963b437fb33436d83a9403b8007970f",1,1,"peas",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"d9d5789f074a4aaf83762bb9fb435575",2,1,"BANANAS",1,2,,2,,1,7,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"da3c77de7ece491ca79188e62b4e2078",2,1,"maize",2,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,1,4,2,60,1,1,15000,2,1,7,0,0,160000,1.5
"da52d04f01ac4158ae4cb1ff19c37c5c",1,1,"IRISH POTATOES",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"da59c2b263a7443a8683914355a15bd4",1,1,"TREES",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,0,0,25000,2
"da668db529e34fcc8c00e49d3cbb8732",1,2,"BANANA AND BEANS",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"da668db529e34fcc8c00e49d3cbb8732",1,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,12000,0.25
"da8f2cca9b5f4b5eb8712a1e6f16221f",2,1,"YAMS PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"da8f2cca9b5f4b5eb8712a1e6f16221f",1,2,"SWEET POTATOES PLOT",2,1,0.3,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"da8f2cca9b5f4b5eb8712a1e6f16221f",1,1,"BANANA FOOD AND COFFEE",2,1,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"da9d2b5060f746ab91a5c2f80a130918",4,1,"CASSAVA PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"da9d2b5060f746ab91a5c2f80a130918",3,1,"CASSAVA AND MAIZE PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"da9d2b5060f746ab91a5c2f80a130918",1,1,"MAIZE PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"da9d2b5060f746ab91a5c2f80a130918",2,1,"MAIZE PLOT",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"dae0bb69de954b3fb110a651f7a43436",1,1,"BANANA FOOD",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"daff2df9a9b7461bbf8301c0923ef667",2,1,"CASSAVA",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"db1be5b38b354a65920b027e5ea43b71",2,1,"Rice",1,2,,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,80000,1
"db1be5b38b354a65920b027e5ea43b71",1,2,"GROUNDNUTS",1,2,,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.37
"db1be5b38b354a65920b027e5ea43b71",1,1,"CASSAVA",1,2,,2,,1,4,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"db3eff7939cb415299d01db1c37016dd",1,1,"BANANA FOOD",2,1,0.21,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.21
"db3eff7939cb415299d01db1c37016dd",2,1,"MAIZE AND BEANS",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,2,0,10000,0.25
"db3eff7939cb415299d01db1c37016dd",4,1,"IRISH POTATOES",2,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"db3eff7939cb415299d01db1c37016dd",3,1,"SWEET POTATOES",2,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"db47642e44a24224beaced46bb76490b",1,1,"MAIZE AND BEANS",3,2,,1,3,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"db5bc412d6e449a8879c576f069d2728",2,2,"2.CASSAVA",3,2,,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"db5bc412d6e449a8879c576f069d2728",1,1,"1. SORGHUM",1,2,,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"db5bc412d6e449a8879c576f069d2728",2,1,"1.FINGER MILLET/ MAIZE",1,2,,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"db5d0ba5c29b4ad0869ddf8e90201d9d",1,1,"Millet",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"db5d0ba5c29b4ad0869ddf8e90201d9d",2,1,"Millet",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"db635523a5904962828e09e34f78976c",2,1,"cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"db635523a5904962828e09e34f78976c",1,1,"Cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"dbb3fcac935542bbb05b624c4c5f290f",1,2,"Sweetpotatoes",2,1,0.24,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,
"dbb3fcac935542bbb05b624c4c5f290f",1,1,"Groundnuts",2,1,0.51,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,
"dbb3fcac935542bbb05b624c4c5f290f",2,2,"Sweetpotatoes",2,1,0.24,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.24
"dbb3fcac935542bbb05b624c4c5f290f",2,1,"Banana Beer",2,1,0.19,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.19
"dbbd7c7dfaae44e99d67443d23adf8a5",1,1,"Cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"dbe0c28d1528449a9858dea474ee5aef",3,1,"Cassava",1,2,,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,12,0,40000,1.25
"dbe0c28d1528449a9858dea474ee5aef",2,2,"Sorghum",1,2,,2,,1,3,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"dbe0c28d1528449a9858dea474ee5aef",2,1,"Cassava",1,2,,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"dbe940a40a884cbbbfb1a44ada8695ac",1,1,"BEANS",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,4
"dbf651b041b5406f8df94a53523add5c",1,2,"Cassava-old",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,0,0,25000,0.35
"dbf651b041b5406f8df94a53523add5c",2,2,"Cassava",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,15000,0.25
"dbf651b041b5406f8df94a53523add5c",1,1,"Cassava-New",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,0,0,45000,0.65
"dbf651b041b5406f8df94a53523add5c",2,1,"Groundnuts",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,1,1,2,0.15,1,0.15,3000,2,1,0,6,0,30000,0.5
"dc2986b159b84770a35675db02f139e1",1,1,"SOYA BEANS, CASSAVA",2,2,,2,,1,2,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,0,0,80000,2
"dc307491ec2c4ae89f7eac0acec7ec50",1,2,"CASSAVA AND BEANS",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"dc307491ec2c4ae89f7eac0acec7ec50",2,2,"COFFEE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"dc307491ec2c4ae89f7eac0acec7ec50",1,1,"MATOOKE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"dc307491ec2c4ae89f7eac0acec7ec50",2,1,"MATOOKE",1,2,,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"dc323e08e922427885ea975e9bb68cee",1,1,"COFFEE AND BANANA PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"dc6b60dc0d9049f98c71adbdef0ea7bb",1,1,"COFFEE",1,1,2.98,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,4,2,5,1,5,75000,3,1,2,0,0,100000,2.98
"dc6b60dc0d9049f98c71adbdef0ea7bb",2,1,"MIXED PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"dc6b60dc0d9049f98c71adbdef0ea7bb",3,1,"PINEAPPLES",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,100000,2
"dc9550e96e4446779a38f05906ea5e11",1,2,"MWOGO",1,1,1.02,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,2,0,15000,1.02
"dc9550e96e4446779a38f05906ea5e11",1,1,"MAIZE",1,1,1.62,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,1,0,15000,1.62
"dc959d3ade194df79646dea9ff0ede4a",1,1,"MAIZE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"dca38505f5094514a5c4151ae7ad462d",3,1,"mixed",11,2,,2,,1,11,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
